Papyri.info URL	Main identifier	Other identifiers	Title	Location	Date	Languages	Image URL	Direct image URLs	Filesystem identifier
https://papyri.info/ddbdp/basp;56;100	basp 56 100	BASP 56	Roster?	Dura - Europos	200 CE - 230 CE	la, la	http://hdl.handle.net/10079/digcoll/2771868	https://imageserver.library.yale.edu/digcoll:2773975/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773001/a/b/15000.jpg	basp_56_100
https://papyri.info/ddbdp/chla;6;310	chla 6 310	P.Dura 55,P.CtYBR inv. DP 105 qua,yale 4401050000	File of Letters	Dura - Europos	218 CE - 220 CE	grc,  grc,  la, la	http://hdl.handle.net/10079/digcoll/2771859	https://imageserver.library.yale.edu/digcoll:2773964/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773037/a/b/15000.jpg	chla_6_310
https://papyri.info/ddbdp/chla;6;311	chla 6 311	P.Dura 56,P.CtYBR inv. DP 8 fol,yale 4400080000	Letters from Provincial Headquarters, Assigning Mounts	Dura - Europos	208 CE	la, la	http://hdl.handle.net/10079/digcoll/2771675	https://imageserver.library.yale.edu/digcoll:2772886/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772889/a/b/15000.jpg	chla_6_311
https://papyri.info/ddbdp/chla;6;312	chla 6 312	P.Dura 57,P.CtYBR inv. DP 32,yale 4400320000	Fragment of Letters	Dura - Europos	208 CE	la, la	http://hdl.handle.net/10079/digcoll/2771672	https://imageserver.library.yale.edu/digcoll:2772771/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772775/a/b/15000.jpg	chla_6_312
https://papyri.info/ddbdp/chla;6;313	chla 6 313	P.Dura 58,P.CtYBR inv. DP 63(B) qua,yale 4400634200	Copy of Letter Assigning Mounts	Dura - Europos	240 CE - 250 CE	la, la	http://hdl.handle.net/10079/digcoll/2771446	https://imageserver.library.yale.edu/digcoll:2773857/a/b/15000.jpg	chla_6_313
https://papyri.info/ddbdp/chla;6;314	chla 6 314	P.Dura 59,P.CtYBR inv. DP 7 qua,yale 4400070000	Letter from a Governor of Syria	Dura - Europos	241 CE	la, la	http://hdl.handle.net/10079/digcoll/2771269	https://imageserver.library.yale.edu/digcoll:2772774/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772622/a/b/15000.jpg	chla_6_314
https://papyri.info/ddbdp/chla;6;315	chla 6 315	ChLA 6 315,P.CtYBR inv. DP 4 qua,yale 4400040000	Lettres circulaires	Dura - Europos	208 CE	la, la	http://hdl.handle.net/10079/digcoll/2771356	https://imageserver.library.yale.edu/digcoll:2772841/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772845/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772705/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772709/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773862/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772714/a/b/15000.jpg	chla_6_315
https://papyri.info/ddbdp/chla;6;316	chla 6 316	ChLA 6 316,P.CtYBR inv. DP 18 qua,yale 4400180000	Lettre officielle concernant les «frumentations»	Dura - Europos	216 CE	la, la	http://hdl.handle.net/10079/digcoll/2771547	https://imageserver.library.yale.edu/digcoll:2772686/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772689/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772693/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772835/a/b/15000.jpg	chla_6_316
https://papyri.info/ddbdp/chla;6;317	chla 6 317	P.Dura 62,P.CtYBR inv. DP 33,yale 4400330000	Fragmentary Letter	Dura - Europos	216 CE - 220 CE	la, la	http://hdl.handle.net/10079/digcoll/2771447	https://imageserver.library.yale.edu/digcoll:2772873/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772746/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772750/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773886/a/b/15000.jpg	chla_6_317
https://papyri.info/ddbdp/chla;6;318	chla 6 318	P.Dura 63,P.CtYBR inv. DP 10(Second text) qua,yale 4400100032	Fragmentary Correspondence	Dura - Europos	211 CE	la, la	http://hdl.handle.net/10079/digcoll/2771449	https://imageserver.library.yale.edu/digcoll:2772794/a/b/15000.jpg	chla_6_318
https://papyri.info/ddbdp/chla;6;319	chla 6 319	P.Dura 64,P.CtYBR inv. DP 15 qua,yale 4400150000	Letters to the Tribune from a Praepositus	Dura - Europos	221 CE	la, la	http://hdl.handle.net/10079/digcoll/2771363	https://imageserver.library.yale.edu/digcoll:2772957/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772847/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772960/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772954/a/b/15000.jpg	chla_6_319
https://papyri.info/ddbdp/chla;6;320	chla 6 320	P.Dura 65,P.CtYBR inv. DP 23,yale 4400230000	Fragment of Letter	Dura - Europos	221 CE	la, la	http://hdl.handle.net/10079/digcoll/2771438	https://imageserver.library.yale.edu/digcoll:2772718/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773865/a/b/15000.jpg	chla_6_320
https://papyri.info/ddbdp/chla;7;322	chla 7 322	P.Dura 67,P.CtYBR inv. DP 16(B) fol,yale 4400164200	Copy of Letter with Lists of Names by Centuries and Turmae	Dura - Europos	222 CE - 225 CE	la, la	http://hdl.handle.net/10079/digcoll/2771429	https://imageserver.library.yale.edu/digcoll:2772649/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773856/a/b/15000.jpg	chla_7_322
https://papyri.info/ddbdp/chla;7;325	chla 7 325	P.Dura 70,P.CtYBR inv. DP 68,yale 4400680000	Fragment of Letter	Dura - Europos	213 CE	la, la	http://hdl.handle.net/10079/digcoll/2771767	https://imageserver.library.yale.edu/digcoll:2773958/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773957/a/b/15000.jpg	chla_7_325
https://papyri.info/ddbdp/chla;7;326	chla 7 326	P.Dura 71,P.CtYBR inv. DP 47,yale 4400470000	Fragment of Letter	Dura - Europos	219 CE	la, la	http://hdl.handle.net/10079/digcoll/2771680	https://imageserver.library.yale.edu/digcoll:2772904/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773896/a/b/15000.jpg	chla_7_326
https://papyri.info/ddbdp/chla;7;327	chla 7 327	P.Dura 72,P.CtYBR inv. DP 43,yale 4400430000	Fragment of Letter	Dura - Europos	211 CE - 222 CE	la, la	http://hdl.handle.net/10079/digcoll/2771685	https://imageserver.library.yale.edu/digcoll:2772909/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772906/a/b/15000.jpg	chla_7_327
https://papyri.info/ddbdp/chla;7;328	chla 7 328	P.Dura 73,P.CtYBR inv. DP 42,yale 4400420000	Fragment of Letters	Dura - Europos	210 CE - 220 CE	la, la	http://hdl.handle.net/10079/digcoll/2771671	https://imageserver.library.yale.edu/digcoll:2772779/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772782/a/b/15000.jpg	chla_7_328
https://papyri.info/ddbdp/chla;7;329	chla 7 329	P.Dura 74,P.CtYBR inv. DP 21,yale 4400210000	Fragmentary Correspondence	Dura - Europos	210 CE - 249 CE	la, la	http://hdl.handle.net/10079/digcoll/2771546	https://imageserver.library.yale.edu/digcoll:2773864/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772848/a/b/15000.jpg	chla_7_329
https://papyri.info/ddbdp/chla;7;330	chla 7 330	P.Dura 75,P.CtYBR inv. DP 28 qua,yale 4400280000	Fragments of Letters	Dura - Europos	210 CE - 220 CE	grc,  grc,  la, la	http://hdl.handle.net/10079/digcoll/2771444	https://imageserver.library.yale.edu/digcoll:2772851/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772721/a/b/15000.jpg	chla_7_330
https://papyri.info/ddbdp/chla;7;331	chla 7 331	P.Dura 76,P.CtYBR inv. DP 37,yale 4400370000	Fragmentary Letter	Dura - Europos	210 CE - 225 CE	la, la	http://hdl.handle.net/10079/digcoll/2771456	https://imageserver.library.yale.edu/digcoll:2772875/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772753/a/b/15000.jpg	chla_7_331
https://papyri.info/ddbdp/chla;7;332	chla 7 332	ChLA 7 332,P.CtYBR inv. DP 51,yale 4400510000	Fragments de lettres	Dura - Europos	210 CE - 230 CE	la, la	http://hdl.handle.net/10079/digcoll/2771454	https://imageserver.library.yale.edu/digcoll:2773889/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772882/a/b/15000.jpg	chla_7_332
https://papyri.info/ddbdp/chla;7;333	chla 7 333	P.Dura 78,P.CtYBR inv. DP 45,yale 4400450000	Fragment of Letter	Dura - Europos	210 CE - 230 CE	la, la	http://hdl.handle.net/10079/digcoll/2771443	https://imageserver.library.yale.edu/digcoll:2773887/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772879/a/b/15000.jpg	chla_7_333
https://papyri.info/ddbdp/chla;7;334	chla 7 334	P.Dura 79,P.CtYBR inv. DP 52,yale 4400520000	Fragmentary Letter	Dura - Europos	210 CE - 230 CE	la, la	http://hdl.handle.net/10079/digcoll/2771870	https://imageserver.library.yale.edu/digcoll:2773952/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773953/a/b/15000.jpg	chla_7_334
https://papyri.info/ddbdp/chla;7;335	chla 7 335	P.Dura 80,P.CtYBR inv. DP 59,yale 4400590000	Fragments of Letters	Dura - Europos	235 CE - 245 CE	la, la	http://hdl.handle.net/10079/digcoll/2771754	https://imageserver.library.yale.edu/digcoll:2772965/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772968/a/b/15000.jpg	chla_7_335
https://papyri.info/ddbdp/chla;7;336	chla 7 336	P.Dura 81,P.CtYBR inv. DP 29(B),yale 4400294200	Fragment of the Copy of a Letter	Dura - Europos	243 CE - 244 CE	la, la	http://hdl.handle.net/10079/digcoll/2771662	https://imageserver.library.yale.edu/digcoll:2773892/a/b/15000.jpg	chla_7_336
https://papyri.info/ddbdp/chla;7;337	chla 7 337	P.Dura 82,P.CtYBR inv. DP 3(A) fol,yale 4400034100	Morning Report	Dura - Europos	223 CE - 233 CE	la, la	http://hdl.handle.net/10079/digcoll/2771674	https://imageserver.library.yale.edu/digcoll:2773891/a/b/15000.jpg	chla_7_337
https://papyri.info/ddbdp/chla;7;338	chla 7 338	P.Dura 83,P.CtYBR inv. DP 17(A) qua,yale 4400174100	Morning Report	Dura - Europos	233 CE	la, la	http://hdl.handle.net/10079/digcoll/2771541	https://imageserver.library.yale.edu/digcoll:2772827/a/b/15000.jpg	chla_7_338
https://papyri.info/ddbdp/chla;7;339	chla 7 339	P.Dura 84,P.CtYBR inv. DP 67(A),yale 4400674100	Morning Report (?)	Dura - Europos	233 CE	la, la	http://hdl.handle.net/10079/digcoll/2771537	https://imageserver.library.yale.edu/digcoll:2772860/a/b/15000.jpg	chla_7_339
https://papyri.info/ddbdp/chla;7;340	chla 7 340	P.Dura 85,P.CtYBR inv. DP 31(A),yale 4400314100	Morning Report (?)	Dura - Europos	230 CE	la, la	http://hdl.handle.net/10079/digcoll/2771677	https://imageserver.library.yale.edu/digcoll:2772901/a/b/15000.jpg	chla_7_340
https://papyri.info/ddbdp/chla;7;341	chla 7 341	P.Dura 86,P.CtYBR inv. DP 54,yale 4400540000	Fragment	Dura - Europos	240 CE	la, la	http://hdl.handle.net/10079/digcoll/2771451	https://imageserver.library.yale.edu/digcoll:2772664/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772660/a/b/15000.jpg	chla_7_341
https://papyri.info/ddbdp/chla;7;342	chla 7 342	P.Dura 87,P.CtYBR inv. DP 65(A),yale 4400654100	Morning Report (?)	Dura - Europos	230 CE	la, la	http://hdl.handle.net/10079/digcoll/2771772	https://imageserver.library.yale.edu/digcoll:2772857/a/b/15000.jpg	chla_7_342
https://papyri.info/ddbdp/chla;7;343	chla 7 343	P.Dura 88,P.CtYBR inv. DP 22,yale 4400220000	Morning Report	Dura - Europos	238 CE - 244 CE	la, la	http://hdl.handle.net/10079/digcoll/2771459	https://imageserver.library.yale.edu/digcoll:2772830/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773860/a/b/15000.jpg	chla_7_343
https://papyri.info/ddbdp/chla;7;344	chla 7 344	P.Dura 89,P.CtYBR inv. DP 9(A) fol,yale 4400094100	Morning Report	Dura - Europos	239 CE	la, la	http://hdl.handle.net/10079/digcoll/2771267	https://imageserver.library.yale.edu/digcoll:2773815/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773814/a/b/15000.jpg	chla_7_344
https://papyri.info/ddbdp/chla;7;345	chla 7 345	P.Dura 90,P.CtYBR inv. DP 38(B),yale 4400384200	Tabulation	Dura - Europos	225 CE - 235 CE	la, la	http://hdl.handle.net/10079/digcoll/2771668	https://imageserver.library.yale.edu/digcoll:2773893/a/b/15000.jpg	chla_7_345
https://papyri.info/ddbdp/chla;7;346	chla 7 346	P.Dura 91,P.CtYBR inv. DP 19(A),yale 4400194100	Tabulation or Morning Report	Dura - Europos	225 CE - 235 CE	la, la	http://hdl.handle.net/10079/digcoll/2771431	https://imageserver.library.yale.edu/digcoll:2773863/a/b/15000.jpg	chla_7_346
https://papyri.info/ddbdp/chla;7;347	chla 7 347	P.Dura 92,P.CtYBR inv. DP 27 qua,yale 4400270000	Tabulation	Dura - Europos	225 CE - 235 CE	la, la	http://hdl.handle.net/10079/digcoll/2771452	https://imageserver.library.yale.edu/digcoll:2773866/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773867/a/b/15000.jpg	chla_7_347
https://papyri.info/ddbdp/chla;7;348	chla 7 348	P.Dura 93,P.CtYBR inv. DP 41(A),yale 4400414100	List of Principales	Dura - Europos	216 CE - 232 CE	la, la	http://hdl.handle.net/10079/digcoll/2771683	https://imageserver.library.yale.edu/digcoll:2772786/a/b/15000.jpg	chla_7_348
https://papyri.info/ddbdp/chla;7;350	chla 7 350	P.Dura 95,P.CtYBR inv. DP 34(A) fol,yale 4400344100	Strength Report	Dura - Europos	250 CE - 251 CE	la, la	http://hdl.handle.net/10079/digcoll/2771854	https://imageserver.library.yale.edu/digcoll:2772924/a/b/15000.jpg	chla_7_350
https://papyri.info/ddbdp/chla;7;351	chla 7 351	P.Dura 96,P.CtYBR inv. DP 36,yale 4400360000	List of Names with Ranks	Dura - Europos	245 CE - 255 CE	la, la	http://hdl.handle.net/10079/digcoll/2771521	https://imageserver.library.yale.edu/digcoll:2773868/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773869/a/b/15000.jpg	chla_7_351
https://papyri.info/ddbdp/chla;7;352	chla 7 352	P.Dura 97,P.CtYBR inv. DP 3(B) fol,yale 4400034200	List of Men and Mounts	Dura - Europos	251 CE	la, la	http://hdl.handle.net/10079/digcoll/2771437	https://imageserver.library.yale.edu/digcoll:2772618/a/b/15000.jpg	chla_7_352
https://papyri.info/ddbdp/chla;7;353	chla 7 353	P.Dura 98,P.CtYBR inv. DP 11(A) fol,yale 4400114100	Roster	Dura - Europos	218 CE - 219 CE	la, la	http://hdl.handle.net/10079/digcoll/2771440	https://imageserver.library.yale.edu/digcoll:2772627/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772631/a/b/15000.jpg	chla_7_353
https://papyri.info/ddbdp/chla;7;354	chla 7 354	P.Dura 99,P.CtYBR inv. DP 55,yale 4400550000	List of Names	Dura - Europos	218 CE	la, la	http://hdl.handle.net/10079/digcoll/2771682	https://imageserver.library.yale.edu/digcoll:2773915/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773916/a/b/15000.jpg	chla_7_354
https://papyri.info/ddbdp/chla;8;355	chla 8 355	P.Dura 100,P.CtYBR inv. DP 12(A) fol,yale 4400124100	Roster	Dura - Europos	219 CE	la, la	http://hdl.handle.net/10079/digcoll/2771519	https://imageserver.library.yale.edu/digcoll:4567617/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567621/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567618/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567644/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567632/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567623/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567641/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567631/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567633/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567622/a/b/15000.jpg	chla_8_355
https://papyri.info/ddbdp/chla;8;356	chla 8 356	P.Dura 101,P.CtYBR inv. DP 12(B) fol,yale 4400124200	Roster	Dura - Europos	222 CE	la, la	http://hdl.handle.net/10079/digcoll/2771526	None	chla_8_356
https://papyri.info/ddbdp/chla;9;357	chla 9 357	P.Dura 102,P.CtYBR inv. DP 16(A) fol,yale 4400164100	Roster? List of Names by Centuries	Dura - Europos	222 CE - 228 CE	grc,  grc,  la, la	http://hdl.handle.net/10079/digcoll/2771532	https://imageserver.library.yale.edu/digcoll:2773858/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773859/a/b/15000.jpg	chla_9_357
https://papyri.info/ddbdp/chla;9;358	chla 9 358	P.Dura 103,P.CtYBR inv. DP 38(A),yale 4400384100	List of Cavalrymen	Dura - Europos	205 CE - 224 CE	la, la	http://hdl.handle.net/10079/digcoll/2771856	https://imageserver.library.yale.edu/digcoll:2773016/a/b/15000.jpg	chla_9_358
https://papyri.info/ddbdp/chla;9;359	chla 9 359	P.Dura 104,P.CtYBR inv. DP 30(A) qua,yale 4400304100	List of Names	Dura - Europos	238 CE - 247 CE	la, la	http://hdl.handle.net/10079/digcoll/2771520	https://imageserver.library.yale.edu/digcoll:2772652/a/b/15000.jpg	chla_9_359
https://papyri.info/ddbdp/chla;9;361	chla 9 361	P.Dura 106,P.CtYBR inv. DP 17(B) qua,yale 4400174200	Guard Roster	Dura - Europos	233 CE - 241 CE	la, la	http://hdl.handle.net/10079/digcoll/2771769	https://imageserver.library.yale.edu/digcoll:2773913/a/b/15000.jpg	chla_9_361
https://papyri.info/ddbdp/chla;9;362	chla 9 362	P.Dura 107,P.CtYBR inv. DP 9(B) fol,yale 4400094200	Guard Roster	Dura - Europos	240 CE - 241 CE	la, la	http://hdl.handle.net/10079/digcoll/2771448	https://imageserver.library.yale.edu/digcoll:2773848/a/b/15000.jpg	chla_9_362
https://papyri.info/ddbdp/chla;9;363	chla 9 363	P.Dura 108,P.CtYBR inv. DP 67(B),yale 4400674200	Guard Roster (?)	Dura - Europos	235 CE - 240 CE	la, la	http://hdl.handle.net/10079/digcoll/2771525	https://imageserver.library.yale.edu/digcoll:2773920/a/b/15000.jpg	chla_9_363
https://papyri.info/ddbdp/chla;9;364	chla 9 364	P.Dura 109,P.CtYBR inv. DPg 14,yale 3100140000	Guard Roster	Dura - Europos	242 CE - 256 CE	la, la	http://hdl.handle.net/10079/digcoll/2771865	https://imageserver.library.yale.edu/digcoll:2773946/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773947/a/b/15000.jpg	chla_9_364
https://papyri.info/ddbdp/chla;9;365	chla 9 365	P.Dura 110,P.CtYBR inv. DPg 19,yale 3100190000	Guard Roster	Dura - Europos	242 CE - 256 CE	la, la	http://hdl.handle.net/10079/digcoll/2771862	https://imageserver.library.yale.edu/digcoll:2772942/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773026/a/b/15000.jpg	chla_9_365
https://papyri.info/ddbdp/chla;9;366	chla 9 366	P.Dura 111,P.CtYBR inv. DPg 15,yale 3100150000	Uncertain Fragment	Dura - Europos	242 CE - 256 CE	la, la	http://hdl.handle.net/10079/digcoll/2771863	https://imageserver.library.yale.edu/digcoll:2773977/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773976/a/b/15000.jpg	chla_9_366
https://papyri.info/ddbdp/chla;9;367	chla 9 367	P.Dura 112,P.CtYBR inv. DPg 17,yale 3100170000	Guard Roster?. Centuries and Numerals	Dura - Europos	241 CE - 250 CE	la, la	http://hdl.handle.net/10079/digcoll/2771689	https://imageserver.library.yale.edu/digcoll:2773024/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772940/a/b/15000.jpg	chla_9_367
https://papyri.info/ddbdp/chla;9;368	chla 9 368	ChLA 9 368,P.CtYBR inv. DP 31(B),yale 4400314200	Tours de garde ?	Dura - Europos	230 CE - 240 CE	la, la	http://hdl.handle.net/10079/digcoll/2771850	https://imageserver.library.yale.edu/digcoll:2773933/a/b/15000.jpg	chla_9_368
https://papyri.info/ddbdp/chla;9;369	chla 9 369	P.Dura 114,P.CtYBR inv. DP 63(A) qua,yale 4400634100	List of Names	Dura - Europos	207 CE - 220 CE	la, la	http://hdl.handle.net/10079/digcoll/2771691	https://imageserver.library.yale.edu/digcoll:2772853/a/b/15000.jpg	chla_9_369
https://papyri.info/ddbdp/chla;9;370	chla 9 370	P.Dura 115,P.CtYBR inv. DP 34(B) fol,yale 4400344200	List of Names by Turmae and Centuries	Dura - Europos	232 CE	la, la	http://hdl.handle.net/10079/digcoll/2771663	https://imageserver.library.yale.edu/digcoll:2772892/a/b/15000.jpg	chla_9_370
https://papyri.info/ddbdp/chla;9;371	chla 9 371	P.Dura 116,P.CtYBR inv. DP 76(A) qua,yale 4400764100	Names and Notations by Centuries and Turmae; List of Principales?	Dura - Europos	236 CE	la, la	http://hdl.handle.net/10079/digcoll/2771762	https://imageserver.library.yale.edu/digcoll:2772880/a/b/15000.jpg	chla_9_371
https://papyri.info/ddbdp/chla;9;372	chla 9 372	P.Dura 117,P.CtYBR inv. DP 76(B) qua,yale 4400764200	List of Names by Centuries, with Numerals	Dura - Europos	236 CE	la, la	http://hdl.handle.net/10079/digcoll/2771527	https://imageserver.library.yale.edu/digcoll:2772855/a/b/15000.jpg	chla_9_372
https://papyri.info/ddbdp/chla;9;373	chla 9 373	P.Dura 118,P.CtYBR inv. DP 26(B),yale 4400264200	List of Names	Dura - Europos	219 CE - 255 CE	la, la	http://hdl.handle.net/10079/digcoll/2771660	https://imageserver.library.yale.edu/digcoll:2773884/a/b/15000.jpg	chla_9_373
https://papyri.info/ddbdp/chla;9;374	chla 9 374	P.Dura 119,P.CtYBR inv. DPg 16,yale 3100160000	List of Names	Dura - Europos	230 CE - 240 CE	la, la	http://hdl.handle.net/10079/digcoll/2771872	https://imageserver.library.yale.edu/digcoll:2772955/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772958/a/b/15000.jpg	chla_9_374
https://papyri.info/ddbdp/chla;9;375	chla 9 375	P.Dura 120,P.CtYBR inv. DP 29(A),yale 4400294100	List of Names by Centuries, with Dates by Day and Month	Dura - Europos	222 CE	la, la	http://hdl.handle.net/10079/digcoll/2771773	https://imageserver.library.yale.edu/digcoll:2773914/a/b/15000.jpg	chla_9_375
https://papyri.info/ddbdp/chla;9;376	chla 9 376	P.Dura 121,P.CtYBR inv. DP 26(A),yale 4400264100	Record of Accessions by Transfer	Dura - Europos	239 CE - 241 CE	la, la	http://hdl.handle.net/10079/digcoll/2771786	https://imageserver.library.yale.edu/digcoll:2772962/a/b/15000.jpg	chla_9_376
https://papyri.info/ddbdp/chla;9;377	chla 9 377	P.Dura 122,P.CtYBR inv. DP 46,yale 4400460000	List by Centuries of Soldiers of the Same Year	Dura - Europos	242 CE - 249 CE	la, la	http://hdl.handle.net/10079/digcoll/2771686	https://imageserver.library.yale.edu/digcoll:2772911/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773002/a/b/15000.jpg	chla_9_377
https://papyri.info/ddbdp/chla;9;378	chla 9 378	P.Dura 123,P.CtYBR inv. DP 30(B) qua,yale 4400304200	List of Names	Dura - Europos	238 CE - 247 CE	la, la	http://hdl.handle.net/10079/digcoll/2771658	https://imageserver.library.yale.edu/digcoll:2773885/a/b/15000.jpg	chla_9_378
https://papyri.info/ddbdp/chla;9;379	chla 9 379	P.Dura 124,P.CtYBR inv. DP 39(B),yale 4400394200	List of Names	Dura - Europos	220 CE - 230 CE	la, la	http://hdl.handle.net/10079/digcoll/2771666	https://imageserver.library.yale.edu/digcoll:2773894/a/b/15000.jpg	chla_9_379
https://papyri.info/ddbdp/chla;9;382	chla 9 382	P.Dura 127,P.CtYBR inv. DP 118,yale 4401180000	Decision of a Tribune (?)	Dura - Europos	235 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771860	https://imageserver.library.yale.edu/digcoll:2773974/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773973/a/b/15000.jpg	chla_9_382
https://papyri.info/ddbdp/chla;9;383	chla 9 383	P.Dura 128,P.CtYBR inv. DP 48,yale 4400480000	Fragments of an Official Journal	Dura - Europos	245 CE	grc,  grc,  la, la	http://hdl.handle.net/10079/digcoll/2771455	https://imageserver.library.yale.edu/digcoll:2773854/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773855/a/b/15000.jpg	chla_9_383
https://papyri.info/ddbdp/chla;9;384	chla 9 384	P.Dura 130,P.CtYBR inv. DP 60,yale 4400600000	Labels	Dura - Europos	215 CE - 245 CE	la, la	http://hdl.handle.net/10079/digcoll/2771524	https://imageserver.library.yale.edu/digcoll:2773890/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772761/a/b/15000.jpg	chla_9_384
https://papyri.info/ddbdp/chla;9;386	chla 9 386	P.Dura 133,P.CtYBR inv. DP 66,yale 4400660000	Latin Fragment	Dura - Europos	211 CE - 238 CE	la, la	http://hdl.handle.net/10079/digcoll/2771756	https://imageserver.library.yale.edu/digcoll:2773918/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773919/a/b/15000.jpg	chla_9_386
https://papyri.info/ddbdp/chla;9;387	chla 9 387	P.Dura 134,P.CtYBR inv. DP 50,yale 4400500000	Latin Fragment	Dura - Europos	220 CE - 222 CE	la, la	http://hdl.handle.net/10079/digcoll/2771531	https://imageserver.library.yale.edu/digcoll:2773888/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772758/a/b/15000.jpg	chla_9_387
https://papyri.info/ddbdp/chla;9;388	chla 9 388	P.Dura 135,P.CtYBR inv. DP 61,yale 4400610000	Latin Fragment	Dura - Europos	210 CE - 230 CE	la, la	http://hdl.handle.net/10079/digcoll/2771759	https://imageserver.library.yale.edu/digcoll:2773943/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773019/a/b/15000.jpg	chla_9_388
https://papyri.info/ddbdp/chla;9;389	chla 9 389	P.Dura 136,P.CtYBR inv. DP 78,yale 4400780000	Latin Fragment	Dura - Europos	230 CE	la, la	http://hdl.handle.net/10079/digcoll/2771779	https://imageserver.library.yale.edu/digcoll:2772969/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773032/a/b/15000.jpg	chla_9_389
https://papyri.info/ddbdp/chla;9;390	chla 9 390	P.Dura 138,P.CtYBR inv. DP 116,yale 4401160000	Opisthograph Fragment	Dura - Europos	236 CE - 256 CE	la, la	http://hdl.handle.net/10079/digcoll/2771664	https://imageserver.library.yale.edu/digcoll:2773929/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772899/a/b/15000.jpg	chla_9_390
